timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1581845925391,4547,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-109,text,true,,308315,137,294,294,http://localhost:8081/concerts/data/artists,4541,0,5
1581845925629,4411,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-65,text,true,,308649,137,294,294,http://localhost:8081/concerts/data/artists,4404,0,1
1581845925490,4603,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-112,text,true,,308315,137,294,294,http://localhost:8081/concerts/data/artists,4595,0,1
1581845925392,4707,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-107,text,true,,308315,137,294,294,http://localhost:8081/concerts/data/artists,4697,0,0
1581845925486,4628,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-113,text,true,,308315,137,294,294,http://localhost:8081/concerts/data/artists,4621,0,0
1581845925396,4735,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-110,text,true,,308315,137,294,294,http://localhost:8081/concerts/data/artists,4728,0,0
1581845925633,4505,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-84,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4505,0,1
1581845925633,4509,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-77,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4509,0,1
1581845925633,4511,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-82,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4511,0,1
1581845925651,4495,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-85,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4495,0,0
1581845925705,4446,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-88,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4446,0,0
1581845925488,4712,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-114,text,true,,308315,137,294,294,http://localhost:8081/concerts/data/artists,4707,0,1
1581845925629,4596,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-74,text,true,,308649,137,294,294,http://localhost:8081/concerts/data/artists,4591,0,1
1581845925805,4437,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-89,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4437,0,0
1581845925804,4439,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-80,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4439,0,1
1581845925830,4415,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-91,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4415,0,0
1581845925508,4739,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-111,text,true,,308649,137,294,294,http://localhost:8081/concerts/data/artists,4729,0,0
1581845925849,4398,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-83,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4398,0,0
1581845925882,4369,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-81,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4369,0,1
1581845925924,4328,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-86,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4328,0,1
1581845925856,4399,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-90,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4399,0,0
1581845926180,4131,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-162,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4131,0,0
1581845926171,4135,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-161,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4135,0,0
1581845926123,4164,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-160,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4164,0,1
1581845926095,4187,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-159,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4187,0,0
1581845926090,4190,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-158,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4190,0,1
1581845925629,4650,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-68,text,true,,308649,137,294,294,http://localhost:8081/concerts/data/artists,4646,0,1
1581845925957,4312,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-95,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4312,0,0
1581845925975,4289,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-92,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4289,0,1
1581845925629,4675,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-63,text,true,,308649,137,294,294,http://localhost:8081/concerts/data/artists,4669,0,0
1581845926209,4147,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-164,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4147,0,1
1581845926313,4044,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-165,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4044,0,0
1581845926313,4047,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-166,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4047,0,0
1581845925629,4731,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-71,text,true,,308649,137,294,294,http://localhost:8081/concerts/data/artists,4721,0,3
1581845926316,4045,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-163,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4045,0,1
1581845925632,4748,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-64,text,true,,308649,137,294,294,http://localhost:8081/concerts/data/artists,4742,0,1
1581845925724,4703,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-70,text,true,,309484,137,294,294,http://localhost:8081/concerts/data/artists,4699,0,0
1581845925630,4856,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-115,text,true,,308649,137,294,294,http://localhost:8081/concerts/data/artists,4850,0,3
1581845925634,4890,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-75,text,true,,308816,137,294,294,http://localhost:8081/concerts/data/artists,4884,0,0
1581845925725,4851,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-72,text,true,,309484,137,294,294,http://localhost:8081/concerts/data/artists,4845,0,4
1581845926364,4232,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-93,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4232,0,1
1581845926333,4269,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-220,text,true,,312497,137,294,294,http://localhost:8081/concerts/data/artists,4254,0,1
1581845926332,4295,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-221,text,true,,312497,137,294,294,http://localhost:8081/concerts/data/artists,4286,0,0
1581845925987,4701,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,310987,137,294,294,http://localhost:8081/concerts/data/artists,4694,0,1
1581845925982,4757,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,310987,137,294,294,http://localhost:8081/concerts/data/artists,4751,0,10
1581845926120,4620,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-76,text,true,,311488,137,294,294,http://localhost:8081/concerts/data/artists,4607,0,7
1581845926387,4374,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-168,text,true,,339,413,294,294,http://localhost:8081/concerts/data/artists,4374,0,0
