timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1581845239728,13,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,13,0,0
1581845239738,10,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,3367,137,18,18,http://localhost:8080/concerts/data/artists,10,0,0
1581845239741,11,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,3367,137,18,18,http://localhost:8080/concerts/data/artists,11,0,1
1581845239550,205,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,336,413,18,18,http://localhost:8081/concerts/data/artists,205,0,0
1581845239570,190,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,336,413,18,18,http://localhost:8081/concerts/data/artists,190,0,0
1581845239500,262,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,336,413,18,18,http://localhost:8081/concerts/data/artists,262,0,0
1581845239749,14,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,3367,137,18,18,http://localhost:8080/concerts/data/artists,13,0,0
1581845239723,41,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,41,0,0
1581845239595,171,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,336,413,18,18,http://localhost:8081/concerts/data/artists,170,0,0
1581845239752,19,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,3367,137,18,18,http://localhost:8080/concerts/data/artists,17,0,0
1581845239755,19,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,19,0,0
1581845239762,13,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,13,0,0
1581845239774,11,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,3703,137,18,18,http://localhost:8080/concerts/data/artists,11,0,1
1581845239763,23,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,22,0,0
