timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1581846148928,85,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,601527,137,1,1,http://localhost:8080/concerts/data/artists,71,0,1
1581846149013,28,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,340,413,1,1,http://localhost:8080/concerts/data/artists,28,0,0
1581846149041,122,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,601695,137,1,1,http://localhost:8080/concerts/data/artists,114,0,1
1581846149163,24,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,340,413,1,1,http://localhost:8080/concerts/data/artists,24,0,0
1581846149187,80,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,601863,137,1,1,http://localhost:8080/concerts/data/artists,69,0,0
1581846149267,29,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,340,413,1,1,http://localhost:8080/concerts/data/artists,29,0,0
1581846149297,85,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,602031,137,1,1,http://localhost:8080/concerts/data/artists,67,0,0
1581846149382,31,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,340,413,1,1,http://localhost:8080/concerts/data/artists,31,0,0
1581846149414,82,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,602199,137,1,1,http://localhost:8080/concerts/data/artists,72,0,0
1581846149497,23,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,340,413,1,1,http://localhost:8080/concerts/data/artists,23,0,0
1581846149521,96,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,602367,137,1,1,http://localhost:8080/concerts/data/artists,80,0,0
1581846149617,28,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,340,413,1,1,http://localhost:8080/concerts/data/artists,28,0,0
1581846149645,78,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,602535,137,1,1,http://localhost:8080/concerts/data/artists,68,0,1
1581846149723,28,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,340,413,1,1,http://localhost:8080/concerts/data/artists,28,0,0
1581846149752,85,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,602703,137,1,1,http://localhost:8080/concerts/data/artists,71,0,0
1581846149837,26,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,340,413,1,1,http://localhost:8080/concerts/data/artists,26,0,0
1581846149864,311,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,602872,137,19,19,http://localhost:8080/concerts/data/artists,267,0,0
1581846149962,324,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,602872,137,19,19,http://localhost:8080/concerts/data/artists,283,0,0
1581846149972,326,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,602872,137,19,19,http://localhost:8080/concerts/data/artists,277,0,1
1581846149931,367,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,602872,137,19,19,http://localhost:8080/concerts/data/artists,320,0,12
1581846149929,397,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,602872,137,19,19,http://localhost:8080/concerts/data/artists,369,0,1
1581846149939,427,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,602872,137,19,19,http://localhost:8080/concerts/data/artists,386,0,0
1581846149949,426,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,602872,137,19,19,http://localhost:8080/concerts/data/artists,377,0,0
1581846149930,463,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,602872,137,19,19,http://localhost:8080/concerts/data/artists,412,0,0
1581846149971,445,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,602872,137,19,19,http://localhost:8080/concerts/data/artists,375,0,2
1581846149929,493,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,602872,137,19,19,http://localhost:8080/concerts/data/artists,422,0,1
1581846150175,271,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,340,413,19,19,http://localhost:8080/concerts/data/artists,271,0,0
1581846150302,147,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,340,413,19,19,http://localhost:8080/concerts/data/artists,147,0,0
1581846150302,150,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,340,413,19,19,http://localhost:8080/concerts/data/artists,150,0,0
1581846150306,148,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,340,413,19,19,http://localhost:8080/concerts/data/artists,148,0,0
1581846150327,130,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,340,413,19,19,http://localhost:8080/concerts/data/artists,130,0,0
1581846150367,97,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,340,413,19,19,http://localhost:8080/concerts/data/artists,97,0,0
1581846150375,91,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,340,413,19,19,http://localhost:8080/concerts/data/artists,91,0,0
1581846150393,76,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,340,413,19,19,http://localhost:8080/concerts/data/artists,76,0,0
1581846150416,57,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,340,413,19,19,http://localhost:8080/concerts/data/artists,57,0,0
1581846150422,54,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,340,413,19,19,http://localhost:8080/concerts/data/artists,54,0,0
1581846149975,657,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,602872,137,19,19,http://localhost:8080/concerts/data/artists,591,0,0
1581846150018,693,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,602872,137,19,19,http://localhost:8080/concerts/data/artists,642,0,1
1581846150007,728,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,602872,137,19,19,http://localhost:8080/concerts/data/artists,655,0,3
1581846150050,721,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,602872,137,19,19,http://localhost:8080/concerts/data/artists,668,0,2
1581846150000,774,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,602872,137,19,19,http://localhost:8080/concerts/data/artists,714,0,3
1581846150037,778,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,602872,137,19,19,http://localhost:8080/concerts/data/artists,699,0,0
1581846150022,795,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,602872,137,19,19,http://localhost:8080/concerts/data/artists,717,0,5
1581846150030,806,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,602872,137,19,19,http://localhost:8080/concerts/data/artists,712,0,0
1581846150047,794,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,602872,137,19,19,http://localhost:8080/concerts/data/artists,765,0,0
1581846150447,447,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,604552,137,19,19,http://localhost:8080/concerts/data/artists,416,0,1
1581846150633,282,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,340,413,19,19,http://localhost:8080/concerts/data/artists,282,0,0
1581846150711,207,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,340,413,19,19,http://localhost:8080/concerts/data/artists,207,0,0
1581846150735,187,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,340,413,19,19,http://localhost:8080/concerts/data/artists,187,0,0
1581846150771,157,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,340,413,19,19,http://localhost:8080/concerts/data/artists,157,0,0
1581846150774,157,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,340,413,19,19,http://localhost:8080/concerts/data/artists,157,0,0
1581846150815,120,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,340,413,19,19,http://localhost:8080/concerts/data/artists,120,0,0
1581846150818,119,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,340,413,19,19,http://localhost:8080/concerts/data/artists,119,0,0
1581846150836,104,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,340,413,19,19,http://localhost:8080/concerts/data/artists,104,0,0
1581846150842,101,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,340,413,19,19,http://localhost:8080/concerts/data/artists,101,0,0
1581846150894,52,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,340,413,19,19,http://localhost:8080/concerts/data/artists,51,0,0
1581846150452,569,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,604552,137,19,19,http://localhost:8080/concerts/data/artists,459,0,1
1581846150470,591,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,604552,137,20,19,http://localhost:8080/concerts/data/artists,544,0,0
1581846150457,826,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,604552,137,36,33,http://localhost:8080/concerts/data/artists,707,0,0
1581846150455,844,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,604552,137,36,36,http://localhost:8080/concerts/data/artists,698,0,1
1581846150450,851,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,604552,137,36,36,http://localhost:8080/concerts/data/artists,711,0,1
1581846150467,841,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,604552,137,38,36,http://localhost:8080/concerts/data/artists,745,0,0
1581846150923,474,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,606232,137,40,40,http://localhost:8080/concerts/data/artists,449,0,2
1581846150474,952,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,604552,137,40,40,http://localhost:8080/concerts/data/artists,816,0,0
1581846150464,976,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,604552,137,40,40,http://localhost:8080/concerts/data/artists,845,0,1
1581846150476,964,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,604552,137,40,40,http://localhost:8080/concerts/data/artists,812,0,1
1581846151021,443,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,340,413,40,40,http://localhost:8080/concerts/data/artists,443,0,0
1581846151061,409,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,340,413,40,40,http://localhost:8080/concerts/data/artists,409,0,0
1581846150919,567,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,606232,137,40,40,http://localhost:8080/concerts/data/artists,534,0,0
1581846150917,608,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,606232,137,40,40,http://localhost:8080/concerts/data/artists,516,0,0
1581846150938,659,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,606232,137,40,40,http://localhost:8080/concerts/data/artists,626,0,0
1581846150935,713,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,606232,137,40,40,http://localhost:8080/concerts/data/artists,626,0,1
1581846150931,724,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,606232,137,40,40,http://localhost:8080/concerts/data/artists,719,0,1
1581846150928,879,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,606232,137,40,40,http://localhost:8080/concerts/data/artists,833,0,1
1581846151068,764,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,606400,137,40,40,http://localhost:8080/concerts/data/artists,716,0,0
1581846150940,960,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,606232,137,40,40,http://localhost:8080/concerts/data/artists,920,0,1
1581846151090,828,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-22,text,true,,606568,137,40,40,http://localhost:8080/concerts/data/artists,773,0,1
1581846150943,1000,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,606232,137,40,40,http://localhost:8080/concerts/data/artists,948,0,1
1581846150946,1041,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,606232,137,40,40,http://localhost:8080/concerts/data/artists,995,0,1
1581846151076,916,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-21,text,true,,606568,137,40,40,http://localhost:8080/concerts/data/artists,862,0,0
1581846151110,964,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-24,text,true,,606568,137,40,40,http://localhost:8080/concerts/data/artists,941,0,6
1581846151100,992,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-23,text,true,,606568,137,40,40,http://localhost:8080/concerts/data/artists,979,0,0
1581846151132,973,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-26,text,true,,606568,137,40,40,http://localhost:8080/concerts/data/artists,912,0,3
1581846151283,831,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,340,413,40,40,http://localhost:8080/concerts/data/artists,831,0,0
1581846151299,816,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,340,413,40,40,http://localhost:8080/concerts/data/artists,816,0,0
1581846151301,816,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,340,413,40,40,http://localhost:8080/concerts/data/artists,816,0,0
1581846151398,722,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,340,413,40,40,http://localhost:8080/concerts/data/artists,722,0,0
1581846151309,813,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,340,413,40,40,http://localhost:8080/concerts/data/artists,813,0,0
1581846151121,1143,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-25,text,true,,606568,137,40,40,http://localhost:8080/concerts/data/artists,1096,0,5
1581846151155,1132,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-28,text,true,,606568,137,40,40,http://localhost:8080/concerts/data/artists,1065,0,1
1581846151167,1175,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-29,text,true,,606568,137,43,42,http://localhost:8080/concerts/data/artists,1139,0,2
1581846151142,1242,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-27,text,true,,606568,137,44,43,http://localhost:8080/concerts/data/artists,1190,0,7
1581846151175,1212,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-30,text,true,,606568,137,44,43,http://localhost:8080/concerts/data/artists,1187,0,2
1581846151233,1168,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-32,text,true,,606568,137,45,44,http://localhost:8080/concerts/data/artists,1148,0,1
1581846152115,301,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,606904,137,47,46,http://localhost:8080/concerts/data/artists,260,0,0
1581846151441,1014,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,340,413,49,48,http://localhost:8080/concerts/data/artists,1014,0,0
1581846151440,1015,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,340,413,49,48,http://localhost:8080/concerts/data/artists,1015,0,0
1581846151239,1233,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-33,text,true,,606568,137,51,50,http://localhost:8080/concerts/data/artists,1218,0,0
1581846151487,984,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,340,413,51,50,http://localhost:8080/concerts/data/artists,984,0,0
1581846151426,1031,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,340,413,49,48,http://localhost:8080/concerts/data/artists,1031,0,0
1581846151525,949,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,340,413,52,51,http://localhost:8080/concerts/data/artists,949,0,0
1581846151598,883,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,340,413,55,53,http://localhost:8080/concerts/data/artists,883,0,0
1581846151648,833,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,340,413,55,53,http://localhost:8080/concerts/data/artists,833,0,0
1581846151655,831,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,340,413,56,53,http://localhost:8080/concerts/data/artists,831,0,0
1581846151832,658,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,340,413,57,53,http://localhost:8080/concerts/data/artists,658,0,0
1581846151900,590,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,340,413,57,53,http://localhost:8080/concerts/data/artists,590,0,0
1581846151918,573,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-22,text,true,,340,413,57,53,http://localhost:8080/concerts/data/artists,573,0,0
1581846151807,684,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,340,413,57,53,http://localhost:8080/concerts/data/artists,684,0,0
1581846151298,1187,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-36,text,true,,607415,137,56,53,http://localhost:8080/concerts/data/artists,1168,0,1
1581846151943,551,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,340,413,57,54,http://localhost:8080/concerts/data/artists,551,0,0
1581846151987,509,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,340,413,57,54,http://localhost:8080/concerts/data/artists,509,0,0
1581846151993,539,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-21,text,true,,340,413,58,55,http://localhost:8080/concerts/data/artists,539,0,0
1581846151309,1369,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-37,text,true,,607415,137,61,61,http://localhost:8080/concerts/data/artists,1302,0,0
1581846152105,603,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-26,text,true,,340,413,61,61,http://localhost:8080/concerts/data/artists,603,0,0
1581846151184,1527,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-31,text,true,,606568,137,61,61,http://localhost:8080/concerts/data/artists,1490,0,0
1581846151310,1498,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-39,text,true,,607415,137,61,61,http://localhost:8080/concerts/data/artists,1432,0,0
1581846151310,1524,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-40,text,true,,607415,137,61,61,http://localhost:8080/concerts/data/artists,1476,0,0
1581846151299,1554,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-34,text,true,,607415,137,61,61,http://localhost:8080/concerts/data/artists,1510,0,2
1581846151471,1398,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,607919,137,61,61,http://localhost:8080/concerts/data/artists,1374,0,0
1581846151464,1444,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,607919,137,61,61,http://localhost:8080/concerts/data/artists,1402,0,13
1581846152265,644,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-25,text,true,,340,413,61,61,http://localhost:8080/concerts/data/artists,644,0,0
1581846152287,623,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-28,text,true,,340,413,61,61,http://localhost:8080/concerts/data/artists,623,0,0
1581846152492,470,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,609935,137,61,61,http://localhost:8080/concerts/data/artists,412,0,0
1581846151309,1655,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-38,text,true,,607919,137,61,61,http://localhost:8080/concerts/data/artists,1619,0,0
1581846152483,499,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,609767,137,61,61,http://localhost:8080/concerts/data/artists,484,0,0
1581846152388,608,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-30,text,true,,340,413,61,61,http://localhost:8080/concerts/data/artists,608,0,0
1581846152342,655,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-29,text,true,,340,413,61,61,http://localhost:8080/concerts/data/artists,655,0,0
1581846152384,626,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-27,text,true,,340,413,61,61,http://localhost:8080/concerts/data/artists,612,0,0
1581846152401,611,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-32,text,true,,340,413,61,61,http://localhost:8080/concerts/data/artists,611,0,0
1581846152416,601,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,340,413,61,61,http://localhost:8080/concerts/data/artists,601,0,0
1581846152116,1006,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,610103,137,61,61,http://localhost:8080/concerts/data/artists,957,0,0
1581846151302,1839,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-35,text,true,,609935,137,61,61,http://localhost:8080/concerts/data/artists,1803,0,0
1581846152117,1080,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,610103,137,61,61,http://localhost:8080/concerts/data/artists,1003,0,1
1581846152120,1126,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,610103,137,61,61,http://localhost:8080/concerts/data/artists,1076,0,0
1581846152122,1126,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,610103,137,61,61,http://localhost:8080/concerts/data/artists,1076,0,6
1581846152335,953,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-41,text,true,,610439,137,61,61,http://localhost:8080/concerts/data/artists,907,0,0
1581846152337,978,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-42,text,true,,610439,137,61,61,http://localhost:8080/concerts/data/artists,907,0,0
1581846152414,962,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-46,text,true,,611280,137,61,61,http://localhost:8080/concerts/data/artists,916,0,0
1581846152396,1077,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-44,text,true,,610943,137,61,61,http://localhost:8080/concerts/data/artists,946,0,1
1581846152381,1092,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-43,text,true,,610943,137,61,61,http://localhost:8080/concerts/data/artists,989,0,2
1581846152405,1069,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-45,text,true,,611280,137,61,61,http://localhost:8080/concerts/data/artists,983,0,5
1581846152476,1002,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-33,text,true,,340,413,61,61,http://localhost:8080/concerts/data/artists,1002,0,0
1581846152468,1150,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-50,text,true,,611280,137,66,65,http://localhost:8080/concerts/data/artists,1091,0,1
1581846152421,1210,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-47,text,true,,611280,137,68,67,http://localhost:8080/concerts/data/artists,1160,0,34
1581846152455,1232,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,611280,137,74,73,http://localhost:8080/concerts/data/artists,1165,0,1
1581846152455,1239,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-48,text,true,,611280,137,76,74,http://localhost:8080/concerts/data/artists,1199,0,2
1581846152476,1249,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-52,text,true,,611280,137,80,80,http://localhost:8080/concerts/data/artists,1234,0,0
1581846152492,1237,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-36,text,true,,340,413,80,80,http://localhost:8080/concerts/data/artists,1237,0,0
1581846152074,1656,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-24,text,true,,340,413,80,80,http://localhost:8080/concerts/data/artists,1656,0,0
1581846152092,1649,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-23,text,true,,340,413,80,80,http://localhost:8080/concerts/data/artists,1649,0,0
1581846152455,1343,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,611280,137,80,80,http://localhost:8080/concerts/data/artists,1176,0,2
1581846152464,1356,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-49,text,true,,611280,137,80,80,http://localhost:8080/concerts/data/artists,1196,0,0
1581846152474,1364,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-51,text,true,,611280,137,80,80,http://localhost:8080/concerts/data/artists,1324,0,0
1581846152476,1446,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,611448,137,80,80,http://localhost:8080/concerts/data/artists,1368,0,2
1581846152477,1515,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-53,text,true,,611280,137,80,80,http://localhost:8080/concerts/data/artists,1463,0,0
1581846152477,1653,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,611448,137,80,80,http://localhost:8080/concerts/data/artists,1602,0,2
1581846152476,1664,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,611448,137,80,80,http://localhost:8080/concerts/data/artists,1613,0,2
1581846152490,1706,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,611448,137,80,80,http://localhost:8080/concerts/data/artists,1618,0,2
1581846152491,1785,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,611952,137,80,80,http://localhost:8080/concerts/data/artists,1742,0,1
1581846153730,566,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-36,text,true,,611952,137,80,80,http://localhost:8080/concerts/data/artists,504,0,8
1581846152482,1844,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,611448,137,80,80,http://localhost:8080/concerts/data/artists,1803,0,1
1581846152491,1847,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-22,text,true,,611784,137,80,80,http://localhost:8080/concerts/data/artists,1786,0,1
1581846152494,1870,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,611952,137,80,80,http://localhost:8080/concerts/data/artists,1808,0,1
